,economy,economycode,regionwb,pop_adult,wpid_random,wgt,female,age,educ,inc_q,emp_in,fin2,fin3,fin4,fin5,fin6,fin7,fin8,fin9,fin10,fin11a,fin11b,fin11c,fin11d,fin11e,fin11f,fin11g,fin11h,fin14a,fin14b,fin14c,fin15,fin16,fin17a,fin17b,fin19,fin20,fin21,fin22a,fin22b,fin22c,fin24,fin25,fin26,fin27a,fin27b,fin27c1,fin27c2,fin28,fin29a,fin29b,fin29c1,fin29c2,fin30,fin31a,fin31b,fin31c,fin32,fin33,fin34a,fin34b,fin34c1,fin34c2,fin35,fin36,fin37,fin38,fin39a,fin39b,fin39c1,fin39c2,fin40,fin41,fin42,fin43a,fin43b,fin43c1,fin43c2,fin44,fin45,fin46,fin47a,fin47b,fin47c1,fin47c2,fin47c3,fin47c4,fin47c5,mobileowner,fin48,account_fin,account_mob,account,saved,borrowed,receive_wages,receive_transfers,receive_pension,receive_agriculture,pay_utilities,remittances,pay_onlne,pay_onlne_mobintbuy,pay_cash,pay_cash_mobintbuy,% deviation from mean age
114342,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,179407516,0.509316646603374,2,30.0,2.0,4,0.0,2,,,,,2,,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2,2,,2,2,2,2.0,2,2,2,2,2,,2,,2.0,,,,,2.0,,,,,2,,,,2,,,,,,,,1,2,2.0,2.0,1.0,2.0,,,2.0,,,,,,,2.0,,,,,,,,1.0,,0,0.0,0,0,0,4,2,4,4.0,4,5.0,0.0,,0.0,,25.878341651430542
114343,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,175424162,0.315330095527611,2,51.0,1.0,4,1.0,1,1.0,2.0,2.0,2.0,2,,1.0,1.0,,,,,,,,,2,2,,2,2,2,2.0,2,2,2,2,2,,2,,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,1,2.0,2.0,2.0,1.0,2.0,,,1,2,1.0,2.0,,,,,2.0,,,,,,,,,,,,,,,1.0,,1,0.0,1,0,0,2,1,4,4.0,2,5.0,0.0,,0.0,,26.00681919256808
114344,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,145594546,0.788325238819027,2,45.0,1.0,4,1.0,1,1.0,2.0,2.0,2.0,2,,1.0,2.0,,,,,,,,,2,2,,1,2,2,2.0,2,2,2,2,2,,1,1.0,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,1,1,1.0,2.0,,,1.0,2.0,2.0,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,1.0,,1,0.0,1,1,0,4,1,1,4.0,2,5.0,0.0,,0.0,,11.182487522854188
114345,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,121502247,0.609244772522906,2,28.0,2.0,1,1.0,2,,,,,2,,,,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2,2,,1,2,2,1.0,2,1,2,2,1,1.0,1,2.0,2.0,,,,,1.0,2.0,2.0,2.0,1.0,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,1.0,,0,0.0,0,1,1,4,4,4,2.0,2,2.0,0.0,,0.0,,30.819785541335172
114346,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,160900571,0.34033402082809,2,35.0,2.0,5,0.0,2,,,2.0,2.0,2,,2.0,2.0,,,,,,,,,2,2,,2,1,2,2.0,2,2,2,2,2,,1,3.0,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,2.0,,,,,,,,1.0,,1,0.0,1,1,0,4,4,4,4.0,2,5.0,0.0,,0.0,,13.524731926668965
114347,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,146207439,0.830848965121761,2,46.0,2.0,1,0.0,2,,,,,2,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,,1,2,2,2.0,2,2,2,2,2,,2,,2.0,,,,,2.0,,,,,2,,,,2,,,,,,,,1,2,1.0,2.0,,,,,2.0,,,,,,,2.0,,,,,2.0,2.0,2.0,1.0,,1,0.0,1,1,0,4,1,4,4.0,4,5.0,0.0,,0.0,,13.653209467806503
114348,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,129282468,1.60264790416331,1,35.0,2.0,2,1.0,2,,,,,2,,,,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2,2,,2,2,2,2.0,2,1,2,2,1,,2,,2.0,,,,,2.0,,,,,2,,,,1,2.0,2.0,2.0,1.0,2.0,,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,0,0.0,0,0,1,2,4,4,4.0,4,5.0,0.0,,0.0,,13.524731926668965
114349,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,131871880,2.39352460895021,2,39.0,2.0,4,1.0,2,,,,,2,,,,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2,2,,2,2,2,2.0,2,2,2,2,1,,2,,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,2.0,,0,0.0,0,0,1,4,4,4,4.0,2,5.0,0.0,,0.0,,3.6418441468597043
114350,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,195807786,0.261434414974821,2,47.0,1.0,3,0.0,2,,,,,2,,,,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2,2,,2,2,2,2.0,2,2,2,2,2,,2,,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,2.0,,,,,,,,1.0,,0,0.0,0,0,0,4,4,4,4.0,2,5.0,0.0,,0.0,,16.123931412758818
114351,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,178444501,0.599840857559265,1,43.0,2.0,4,1.0,1,1.0,2.0,2.0,2.0,2,,1.0,1.0,,,,,,,,,2,2,,1,2,2,2.0,2,1,1,2,1,,2,,1.0,2.0,2.0,2.0,1.0,2.0,,,,,2,,,,1,1.0,2.0,2.0,2.0,2.0,,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,1,0.0,1,1,1,3,4,4,4.0,4,2.0,0.0,,0.0,,6.241043632949556
114352,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,114475541,0.5551896363395,2,58.0,1.0,4,0.0,2,,,,,2,,,,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2,2,,2,2,2,2.0,2,2,2,2,2,,2,,2.0,,,,,2.0,,,,,2,,,,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,2.0,,,,,,,,2.0,,0,0.0,0,0,0,4,4,4,4.0,4,5.0,0.0,,0.0,,43.30187280723429
114353,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,126177591,0.389814670797586,1,29.0,2.0,4,1.0,1,2.0,,,,2,,1.0,1.0,,,,,,,,,2,2,,1,1,2,2.0,2,2,1,1,1,,1,3.0,2.0,,,,,2.0,,,,,2,,,,1,2.0,2.0,2.0,2.0,1.0,,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,1,0.0,1,1,1,1,4,4,4.0,4,5.0,0.0,,0.0,,28.349063596382855
114354,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,141434734,1.95932891708126,1,20.0,2.0,1,1.0,2,,,,,2,,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2,2,,2,2,2,2.0,2,2,2,2,2,,2,,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,1.0,,0,0.0,0,0,0,4,4,4,2.0,2,2.0,0.0,,0.0,,50.5855611009537
114355,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,194901352,0.708946145990328,2,31.0,2.0,1,0.0,2,,,,,2,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,,2,2,2,2.0,2,2,2,2,2,,1,3.0,2.0,,,,,2.0,,,,,2,,,,2,,,,,,,,1,2,2.0,2.0,1.0,2.0,,,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,2.0,,0,0.0,0,0,0,4,2,4,2.0,4,5.0,0.0,,0.0,,23.407619706478226
114356,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,152434858,0.66737543577697,2,59.0,2.0,2,1.0,2,,,,,2,,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,,2,2,2,2.0,2,2,2,2,2,,2,,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,2.0,,0,0.0,0,1,0,4,4,4,4.0,2,5.0,0.0,,0.0,,45.7725947521866
114357,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,159552606,0.624997696240122,2,44.0,2.0,2,1.0,2,,,2.0,2.0,2,,2.0,2.0,,,,,,,,,2,2,,2,1,2,1.0,1,1,1,1,1,2.0,1,3.0,2.0,,,,,1.0,2.0,2.0,1.0,1.0,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,2.0,,1,0.0,1,1,1,4,4,4,2.0,2,2.0,0.0,,0.0,,8.711765577901872
114358,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,203951304,0.469557454471152,1,73.0,1.0,1,0.0,2,,,,,2,,,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2,2,,2,2,2,2.0,2,2,2,2,2,,2,,2.0,,,,,2.0,,,,,2,,,,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,2.0,,,,,,,,2.0,,0,0.0,0,0,0,4,4,4,4.0,4,5.0,0.0,,0.0,,80.36270198151901
114359,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,115438332,0.522868925065641,2,20.0,2.0,5,0.0,2,,,,,2,,,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2,2,,2,2,2,1.0,2,1,2,2,1,2.0,1,3.0,2.0,,,,,1.0,2.0,1.0,,,2,,,,2,,,,,,,,1,2,2.0,2.0,2.0,2.0,,,2.0,,,,,,,2.0,,,,,,,,1.0,,0,1.0,1,1,1,4,3,4,4.0,4,1.0,0.0,,0.0,,50.5855611009537
114360,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,120060864,0.667003202671097,2,24.0,2.0,2,0.0,2,,,,,2,,,,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2,2,,2,2,2,2.0,2,1,2,2,1,,2,,2.0,,,,,2.0,,,,,2,,,,1,2.0,2.0,2.0,1.0,2.0,,,2,2,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,1.0,,0,0.0,0,0,1,2,4,4,2.0,4,5.0,0.0,,0.0,,40.70267332114443
114361,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,190283178,1.43277494636556,2,30.0,2.0,2,0.0,2,,,,,2,,,,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2,2,,2,2,2,2.0,2,1,2,2,1,,1,4.0,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,2.0,,,,,,,,2.0,,0,0.0,0,0,1,4,4,4,4.0,2,5.0,0.0,,0.0,,25.878341651430542
114362,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,197939014,0.799243871817356,2,84.0,1.0,3,0.0,2,,,,,2,,,,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2,2,,2,2,2,2.0,2,2,2,2,2,,2,,2.0,,,,,1.0,2.0,2.0,1.0,2.0,2,,,,2,,,,,,,,2,2,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,2.0,,0,0.0,0,1,0,4,4,4,2.0,4,3.0,0.0,,0.0,,107.54064337599448
114363,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,152369026,0.467835014813598,1,39.0,2.0,4,1.0,2,,,,,2,,,,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2,2,,2,2,2,2.0,2,2,2,2,2,,1,3.0,1.0,2.0,2.0,2.0,1.0,2.0,,,,,1,2.0,2.0,1.0,1,2.0,2.0,2.0,1.0,2.0,,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,0,0.0,0,1,0,2,4,4,4.0,2,2.0,0.0,,0.0,,3.6418441468597043
114364,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,128267019,1.11251196364793,2,76.0,1.0,3,0.0,2,,,,,2,,,,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2,2,,2,2,2,2.0,2,1,2,2,2,,2,,2.0,,,,,2.0,,,,,2,,,,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,2.0,,,,,,,,1.0,,0,0.0,0,0,1,4,4,4,4.0,4,5.0,0.0,,0.0,,87.77486781637596
114365,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,155856917,1.55940748571549,1,42.0,1.0,1,1.0,2,,,,,2,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2,2,,1,1,2,2.0,2,1,1,2,1,,2,,2.0,,,,,2.0,,,,,2,,,,1,2.0,2.0,2.0,1.0,2.0,,,2,2,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,1.0,,0,0.0,0,1,1,2,4,4,2.0,4,5.0,0.0,,0.0,,3.7703216879972414
114366,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,128289027,1.64244274544412,2,65.0,2.0,3,0.0,2,,,2.0,2.0,2,,2.0,2.0,,,,,,,,,2,2,,2,2,2,2.0,2,2,2,2,2,,1,2.0,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,2.0,,,,,,,,2.0,,1,0.0,1,1,0,4,4,4,4.0,2,5.0,0.0,,0.0,,60.59692642190049
114367,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,200233740,0.656977098177648,2,59.0,2.0,2,0.0,2,,,,,2,,,,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2,2,,2,1,2,2.0,2,1,2,2,2,,2,,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,2,1,1.0,2.0,,,,,2.0,,,,,,,2.0,,,,,2.0,2.0,2.0,2.0,,1,0.0,1,1,1,4,4,1,4.0,2,5.0,0.0,,0.0,,45.7725947521866
114368,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,130196861,1.62708504404072,1,46.0,2.0,2,1.0,1,1.0,2.0,2.0,2.0,2,,1.0,1.0,,,,,,,,,2,2,,2,2,2,2.0,2,1,2,2,1,,2,,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,1,2.0,1.0,2.0,,,2.0,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,2.0,,1,0.0,1,0,1,1,4,4,4.0,2,5.0,0.0,,0.0,,13.653209467806503
114369,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,124385917,0.601663679166069,1,31.0,2.0,2,1.0,2,,,,,2,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,,1,1,2,2.0,2,1,1,2,1,,1,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2,,,,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,1.0,,0,0.0,0,1,1,4,4,4,4.0,4,2.0,0.0,,0.0,,23.407619706478226
114370,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,176096745,0.54700690399187,1,54.0,3.0,5,1.0,1,1.0,2.0,2.0,2.0,2,,2.0,2.0,,,,,,,,,2,1,2.0,1,2,1,2.0,2,2,2,2,2,,1,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,1.0,,1,0.0,1,1,0,4,4,4,2.0,2,2.0,0.0,0.0,1.0,1.0,33.41898502742502
114371,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,168358854,0.955183297577041,2,26.0,2.0,3,0.0,2,,,,,2,,,,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2,2,,1,2,2,1.0,2,2,1,1,1,1.0,1,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2,,,,1,2.0,2.0,2.0,1.0,2.0,,,1,2,2.0,2.0,2.0,2.0,,,2.0,,,,,,,,,,,,,,,1.0,,0,0.0,0,1,1,2,3,4,4.0,4,2.0,0.0,,0.0,,35.761229431239805
114372,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,159962965,0.261434414974821,2,55.0,3.0,5,1.0,2,,,2.0,2.0,2,,2.0,2.0,,,,,,,,,2,2,,1,1,2,2.0,2,2,2,2,2,,2,,1.0,1.0,2.0,,,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,1.0,,1,0.0,1,1,0,4,4,4,4.0,2,1.0,0.0,,0.0,,35.88970697237734
114373,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,204431719,0.261434414974821,2,67.0,2.0,4,0.0,1,1.0,1.0,2.0,2.0,2,,2.0,1.0,,,,,,,,,2,2,,2,1,2,2.0,2,2,2,2,2,,2,,2.0,,,,,2.0,,,,,2,,,,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,2.0,,,,,,,,1.0,,1,0.0,1,1,0,4,4,4,4.0,4,5.0,0.0,,0.0,,65.53837031180512
114374,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,148249298,0.261434414974821,1,58.0,2.0,4,1.0,2,,,,,2,,,,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2,2,,2,2,2,2.0,2,2,1,2,2,,2,,2.0,,,,,2.0,,,,,2,,,,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,1.0,,0,0.0,0,0,1,4,4,4,4.0,4,5.0,0.0,,0.0,,43.30187280723429
114375,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,144827929,0.549351469903912,2,76.0,1.0,2,1.0,2,,,,,2,,,,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2,2,,2,2,2,2.0,2,1,1,2,2,,2,,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,2,1,2.0,2.0,1.0,2.0,,,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,1.0,,0,0.0,0,0,1,4,4,2,2.0,2,5.0,0.0,,0.0,,87.77486781637596
114376,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,139557533,0.637373590685917,2,20.0,2.0,3,0.0,2,,,,,2,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,,2,2,2,2.0,2,1,2,2,1,,1,2.0,2.0,,,,,1.0,1.0,2.0,,,2,,,,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,1.0,,0,0.0,0,1,1,4,4,4,4.0,4,2.0,0.0,,0.0,,50.5855611009537
114377,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,146324044,1.22058799229894,1,49.0,2.0,4,1.0,2,,,,,2,,,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2,2,,2,2,1,2.0,2,1,2,2,1,,1,3.0,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,1,2.0,2.0,2.0,1.0,2.0,,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,0,0.0,0,1,1,2,4,4,4.0,2,5.0,0.0,,0.0,,21.065375302663448
114378,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,131463005,0.704381403157461,2,62.0,3.0,5,1.0,1,1.0,2.0,2.0,2.0,1,1.0,1.0,1.0,,,,,,,,,2,2,,1,1,1,2.0,2,2,2,2,1,,1,1.0,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,1,1,1.0,2.0,,,1.0,1.0,2.0,,,,,,,2.0,,,,,,,,1.0,,1,0.0,1,1,1,4,1,1,4.0,2,5.0,0.0,,0.0,,53.18476058704355
114379,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,192337313,1.56225353098127,1,32.0,2.0,3,1.0,2,,,,,2,,,,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2,2,,2,2,2,2.0,2,2,2,2,2,,1,1.0,2.0,,,,,2.0,,,,,2,,,,1,2.0,2.0,2.0,1.0,2.0,,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,0,0.0,0,0,0,2,4,4,4.0,4,5.0,0.0,,0.0,,20.93689776152591
114380,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,202004421,1.94039149461516,2,15.0,2.0,1,0.0,2,,,,,2,,,,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2,2,,2,2,2,2.0,2,2,2,2,2,,2,,2.0,,,,,2.0,,,,,2,,,,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,2.0,,,,,,,,2.0,,0,0.0,0,0,0,4,4,4,4.0,4,5.0,0.0,,0.0,,62.93917082571527
114381,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,119569821,0.34033402082809,2,39.0,2.0,5,1.0,2,,,,,2,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,,1,1,2,1.0,2,2,2,2,2,1.0,1,1.0,1.0,2.0,1.0,,,1.0,2.0,1.0,,,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,1.0,,0,0.0,0,1,1,4,4,4,4.0,2,2.0,0.0,,0.0,,3.6418441468597043
114382,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,119360120,1.56746313366501,1,17.0,2.0,2,0.0,2,,,,,2,,,,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2,1,2.0,2,2,2,2.0,2,2,2,2,2,,2,,2.0,,,,,1.0,2.0,2.0,1.0,1.0,2,,,,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,2.0,,,,,,,,2.0,,0,0.0,0,1,0,4,4,4,4.0,4,2.0,0.0,0.0,1.0,1.0,57.99772693581064
114383,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,130331441,0.416392227254626,2,55.0,1.0,3,1.0,2,,,,,2,,,,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2,2,,2,2,2,2.0,2,1,2,2,2,,1,3.0,2.0,,,,,2.0,,,,,2,,,,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,2.0,,,,,,,,1.0,,0,0.0,0,0,1,4,4,4,4.0,4,5.0,0.0,,0.0,,35.88970697237734
114384,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,117639769,0.555771281564207,1,47.0,1.0,5,1.0,2,,,,,2,,,,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2,2,,2,2,2,2.0,2,2,2,2,2,,1,3.0,2.0,,,,,2.0,,,,,2,,,,1,2.0,2.0,2.0,1.0,2.0,,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,2.0,,0,0.0,0,0,0,2,4,4,4.0,4,5.0,0.0,,0.0,,16.123931412758818
114385,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,118713509,0.518401600394508,2,45.0,2.0,4,1.0,2,,,2.0,2.0,2,,1.0,2.0,,,,,,,,,2,2,,1,1,1,1.0,2,2,2,2,2,2.0,1,3.0,1.0,1.0,2.0,,,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,1.0,,1,0.0,1,1,0,4,4,4,4.0,2,1.0,0.0,,0.0,,11.182487522854188
114386,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,174291443,1.06541909192953,2,63.0,1.0,2,0.0,2,,,,,2,,,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2,2,,2,2,2,2.0,2,2,2,2,2,,2,,2.0,,,,,1.0,2.0,2.0,1.0,2.0,1,2.0,2.0,1.0,2,,,,,,,,1,1,2.0,2.0,1.0,2.0,,,2.0,,,,,,,2.0,,,,,,,,2.0,,0,0.0,0,0,0,4,2,2,4.0,2,3.0,0.0,,0.0,,55.655482531995865
114387,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,155530408,0.388120603433874,2,25.0,2.0,5,1.0,2,,,,,2,,,,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2,2,,2,1,2,2.0,2,2,2,2,2,,1,3.0,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,1,2.0,2.0,2.0,1.0,2.0,,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,0,1.0,1,1,0,2,4,4,4.0,2,5.0,0.0,,0.0,,38.231951376192114
114388,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,120811285,2.61434462536248,2,17.0,1.0,4,0.0,2,,,,,2,,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2,2,,2,2,2,2.0,2,2,2,2,2,,1,2.0,2.0,,,,,2.0,,,,,2,,,,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,2.0,,,,,,,,2.0,,0,0.0,0,0,0,4,4,4,4.0,4,5.0,0.0,,0.0,,57.99772693581064
114389,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,157423671,0.509781894334702,2,59.0,1.0,2,1.0,2,,,,,2,,,,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2,2,,2,2,2,2.0,2,2,2,2,2,,2,,2.0,,,,,1.0,2.0,2.0,2.0,1.0,1,2.0,2.0,1.0,1,2.0,2.0,2.0,1.0,2.0,,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,2.0,,0,0.0,0,0,0,2,4,4,4.0,2,2.0,0.0,,0.0,,45.7725947521866
114390,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,113696184,1.06228931780986,2,18.0,2.0,5,1.0,1,1.0,2.0,2.0,2.0,2,,1.0,1.0,,,,,,,,,2,2,,2,2,2,2.0,2,2,2,2,2,,1,3.0,2.0,,,,,2.0,,,,,2,,,,1,2.0,1.0,2.0,,,1.0,1.0,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,1,0.0,1,1,0,1,4,4,4.0,4,5.0,0.0,,0.0,,55.52700499085832
114391,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,176990899,0.488823998902326,1,47.0,1.0,2,1.0,2,,,,,2,,,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2,2,,2,1,2,1.0,2,2,2,2,2,2.0,2,,2.0,,,,,1.0,2.0,2.0,1.0,2.0,2,,,,1,2.0,2.0,2.0,1.0,2.0,,,1,2,2.0,2.0,1.0,2.0,,,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,2.0,,0,0.0,0,1,0,2,2,4,2.0,4,3.0,0.0,,0.0,,16.123931412758818
